Date,Value
2014-07-12,48.2199538584
2014-07-11,39.5435438456
2014-07-10,37.3050631372
2014-07-09,35.205487879
2014-07-08,36.1707175695
2014-07-07,36.1351031907
2014-07-06,44.3950391635
2014-07-05,49.6676541276
2014-07-04,41.1675885688
2014-07-03,33.9568441017
2014-07-02,33.6830665643
2014-07-01,31.8870985448
2014-06-30,31.3454498541
2014-06-29,49.7094409676
2014-06-28,49.1662310356
2014-06-27,43.9936297253
2014-06-26,39.1111075472
2014-06-25,41.4489805521
2014-06-24,44.8516805114
2014-06-23,41.3385909476
2014-06-22,57.1387638065
2014-06-21,53.9782496961
2014-06-20,45.9334359762
2014-06-19,36.7227188703
2014-06-18,38.4643718653
2014-06-17,39.6330704623
2014-06-16,46.3092414342
2014-06-15,48.5538453386
2014-06-14,41.7202774715
2014-06-13,37.6608747753
2014-06-12,38.9438481399
2014-06-11,38.0185908361
2014-06-10,44.0507474794
2014-06-09,39.6249584947
2014-06-08,51.3349256233
2014-06-07,47.1396985869
2014-06-06,37.519669591
2014-06-05,35.9212030887
2014-06-04,44.5105053059
2014-06-03,45.4304859035
2014-06-02,46.294196538
2014-06-01,57.1444673059
2014-05-31,42.8396847696
2014-05-30,37.1869068499
2014-05-29,28.3181556196
2014-05-28,35.2166646863
2014-05-27,28.0953638126
2014-05-26,37.5989664868
2014-05-25,40.3463877763
2014-05-24,37.7780456093
2014-05-23,28.0165181719
2014-05-22,30.8804955932
2014-05-21,31.0546233127
2014-05-20,31.2893931159
2014-05-19,32.7967250861
2014-05-18,34.0511659857
2014-05-17,37.0401914461
2014-05-16,29.7659358716
2014-05-15,25.6826648892
2014-05-14,24.0387454127
2014-05-13,26.4778674723
2014-05-12,24.8085393355
2014-05-11,35.0165486006
2014-05-10,33.556028096
2014-05-09,27.8117870385
2014-05-08,25.259741494
2014-05-07,25.9273145519
2014-05-06,26.1609863688
2014-05-05,21.1577997257
2014-05-04,32.4193457689
2014-05-03,27.9615679356
2014-05-02,31.5696778199
2014-05-01,31.8102465933
2014-04-30,25.7125119239
2014-04-29,27.6260750385
2014-04-28,29.5839137487
2014-04-27,36.5585529449
2014-04-26,35.4040214248
2014-04-25,24.2054268433
2014-04-24,26.8037127359
2014-04-23,29.6444717036
2014-04-22,26.0153966326
2014-04-21,37.9992408689
2014-04-20,43.1390330809
2014-04-19,36.051710329
2014-04-18,33.1745893993
2014-04-17,32.1471612212
2014-04-16,27.9671647028
2014-04-15,31.9990092412
2014-04-14,32.1482793676
2014-04-13,40.8441926346
2014-04-12,32.8230261814
2014-04-11,23.92939872
2014-04-10,25.5203984133
2014-04-09,25.078530757
2014-04-08,25.3588971627
2014-04-07,26.35838803
2014-04-06,34.4733127529
2014-04-05,34.0111739641
2014-04-04,34.2645152338
2014-04-03,34.5748979076
2014-04-02,30.917220924
2014-04-01,33.2585384592
2014-03-31,30.4999841511
2014-03-30,30.3090325845
2014-03-29,38.9769233289
2014-03-28,33.3636179597
2014-03-27,30.7104257119
2014-03-26,33.2246090676
2014-03-25,30.3197364936
2014-03-24,42.334213885
2014-03-23,51.2914200486
2014-03-22,35.5602192684
2014-03-21,35.5923088361
2014-03-20,34.2626565165
2014-03-19,35.0774955131
2014-03-18,39.3763929441
2014-03-17,42.9440965859
2014-03-16,42.8122322493
2014-03-15,42.3498124374
2014-03-14,32.3073227613
2014-03-13,36.1487312225
2014-03-12,35.6191965167
2014-03-11,34.5073140919
2014-03-10,38.5472495733
2014-03-09,42.8040085497
2014-03-08,37.6192708993
2014-03-07,37.4071565146
2014-03-06,37.2824150016
2014-03-05,36.2011533069
2014-03-04,27.5489050933
2014-03-03,32.7258524489
2014-03-02,35.4125261144
2014-03-01,33.5083196514
2014-02-28,38.0296484691
2014-02-27,37.3721879155
2014-02-26,37.1473684063
2014-02-25,26.8261511357
2014-02-24,36.3062806587
2014-02-23,48.7566170351
2014-02-22,41.6070389171
2014-02-21,32.4540998191
2014-02-20,34.8728867245
2014-02-19,45.0238404847
2014-02-18,38.5144400217
2014-02-17,46.7796004832
2014-02-16,53.0993396143
2014-02-15,45.8586185596
2014-02-14,42.0128254631
2014-02-13,42.7854153211
2014-02-12,44.4991943317
2014-02-11,44.6084107393
2014-02-10,37.7431900861
2014-02-09,45.3420821807
2014-02-08,48.4104481106
2014-02-07,42.7871044942
2014-02-06,46.7440512901
2014-02-05,50.4826936661
2014-02-04,52.0992205069
2014-02-03,67.1753552571
2014-02-02,72.5091791667
2014-02-01,70.8751342365
2014-01-31,59.7224955241
2014-01-30,52.6579853576
2014-01-29,51.5435017642
2014-01-28,50.7137272215
2014-01-27,51.6371283706
2014-01-26,64.2296042998
2014-01-25,56.5805566091
2014-01-24,57.1371952926
2014-01-23,57.1559702174
2014-01-22,58.3585573706
2014-01-21,49.638133695
2014-01-20,64.8758285588
2014-01-19,78.0472127418
2014-01-18,61.4721919685
2014-01-17,52.1315649777
2014-01-16,72.3243106681
2014-01-15,60.2732779176
2014-01-14,57.0311898379
2014-01-13,75.0498796479
2014-01-12,82.1694451205
2014-01-11,81.9287678875
2014-01-10,73.8131766116
2014-01-09,62.9007845455
2014-01-08,64.8194661599
2014-01-07,65.4800276857
2014-01-06,61.5555622291
2014-01-05,72.5174943061
2014-01-04,56.5540509096
2014-01-03,51.6537298068
2014-01-02,57.3234887659
2014-01-01,90.2020951876
2013-12-31,59.1141231721
2013-12-30,63.6268809402
2013-12-29,54.8290915951
2013-12-28,60.3704441468
2013-12-27,56.9087888345
2013-12-26,67.8251800309
2013-12-25,49.715259036
2013-12-24,47.3684368406
2013-12-23,49.019687506
2013-12-22,51.4241895117
2013-12-21,42.3488755495
2013-12-20,48.1260885211
2013-12-19,51.3848199494
2013-12-18,37.1707024591
2013-12-17,48.4554541264
2013-12-16,54.3802662863
2013-12-15,72.9244747037
2013-12-14,77.6028697769
2013-12-13,60.8309960386
2013-12-12,59.0127352246
2013-12-11,51.4112896857
2013-12-10,69.6308913575
2013-12-09,74.300075058
2013-12-08,66.2650166755
2013-12-07,46.6627327787
2013-12-06,66.3880634707
2013-12-05,51.9765708571
2013-12-04,64.1770046904
2013-12-03,64.6691900463
2013-12-02,54.6573567085
2013-12-01,70.639970227
2013-11-30,55.7016263541
2013-11-29,55.748155604
2013-11-28,45.3214194687
2013-11-27,44.0397284165
2013-11-26,43.5246717881
2013-11-25,51.1345482853
2013-11-24,59.9278836349
2013-11-23,45.3862474556
2013-11-22,41.4327296924
2013-11-21,36.457869171
2013-11-20,31.2908853031
2013-11-19,23.4444282163
2013-11-18,32.863397907
2013-11-17,46.6459898836
2013-11-16,41.2985744743
2013-11-15,28.2252225443
2013-11-14,25.2125685786
2013-11-13,29.2965647417
2013-11-12,28.7043710477
2013-11-11,30.7107859526
2013-11-10,22.0829701412
2013-11-09,22.6297031347
2013-11-08,18.6395737229
2013-11-07,19.778503522
2013-11-06,19.5566937403
2013-11-05,20.7253316776
2013-11-04,27.096063572
2013-11-03,28.4386262739
2013-11-02,27.0091357245
2013-11-01,20.1321450751
2013-10-31,18.7594827891
2013-10-30,20.9626144309
2013-10-29,15.5836132092
2013-10-28,18.2308522669
2013-10-27,19.0346296296
2013-10-26,18.3085502401
2013-10-25,17.4562554926
2013-10-24,16.3209313206
2013-10-23,19.4593280437
2013-10-22,18.5143666225
2013-10-21,15.4131483265
2013-10-20,18.0352191962
2013-10-19,16.6442559344
2013-10-18,10.8870446349
2013-10-17,14.316191003
2013-10-16,15.0465884459
2013-10-15,15.1725931612
2013-10-14,15.7534038699
2013-10-13,14.5719528567
2013-10-12,12.7262996739
2013-10-11,10.3733497401
2013-10-10,10.7326199173
2013-10-09,12.3421080632
2013-10-08,11.3135994401
2013-10-07,11.0263721522
2013-10-06,13.7792138723
2013-10-05,13.4486796117
2013-10-04,9.98113000949
2013-10-03,9.93093278019
2013-10-02,7.52352416504
2013-10-01,11.3415574837
2013-09-30,12.336909657
2013-09-29,12.9477947342
2013-09-28,12.1854679803
2013-09-27,11.1630054136
2013-09-26,9.8213584092
2013-09-25,11.4890524506
2013-09-24,9.75119236034
2013-09-23,11.3478124274
2013-09-22,12.0645344114
2013-09-21,10.8954228127
2013-09-20,10.2143210714
2013-09-19,10.4867907261
2013-09-18,8.05871021854
2013-09-17,8.68795764131
2013-09-16,10.6385878431
2013-09-15,12.3383487298
2013-09-14,14.2944136424
2013-09-13,13.9956585749
2013-09-12,13.1619551999
2013-09-11,12.6526256261
2013-09-10,10.7788541764
2013-09-09,10.7459029218
2013-09-08,9.55577727566
2013-09-07,9.08807324224
2013-09-06,9.23532643664
2013-09-05,8.49542675434
2013-09-04,10.8409097309
2013-09-03,12.0239342217
2013-09-02,15.3763403758
2013-09-01,16.0016126201
2013-08-31,13.6633972931
2013-08-30,10.0566155544
2013-08-29,9.6982221861
2013-08-28,8.27789300024
2013-08-27,8.38025304838
2013-08-26,8.56754595726
2013-08-25,9.02569077926
2013-08-24,9.96221239111
2013-08-23,9.69612299688
2013-08-22,9.26144411521
2013-08-21,8.97161599596
2013-08-20,7.18340071236
2013-08-19,6.54848708856
2013-08-18,9.26017954605
2013-08-17,7.81102323933
2013-08-16,6.26675963749
2013-08-15,7.05769909705
2013-08-14,7.71366749861
2013-08-13,9.68787110837
2013-08-12,13.1762271075
2013-08-11,13.6151538963
2013-08-10,9.86742067794
2013-08-09,10.0780131853
2013-08-08,9.10982712673
2013-08-07,8.17488859764
2013-08-06,9.74552643896
2013-08-05,10.7215163977
2013-08-04,10.1072404244
2013-08-03,9.52637205809
2013-08-02,9.50559483958
2013-08-01,10.5865753006
2013-07-31,10.1480548739
2013-07-30,11.8770365208
2013-07-29,9.54260378671
2013-07-28,13.2873076754
2013-07-27,10.9921681315
2013-07-26,10.4054581925
2013-07-25,7.86582356278
2013-07-24,9.09438858945
2013-07-23,8.79749207951
2013-07-22,11.1381364039
2013-07-21,11.817994008
2013-07-20,12.8310456195
2013-07-19,10.4614221873
2013-07-18,9.48107819934
2013-07-17,10.5435677998
2013-07-16,10.3403295173
2013-07-15,11.5089672187
2013-07-14,11.3921961933
2013-07-13,9.04871877558
2013-07-12,8.12378059746
2013-07-11,10.2630592105
2013-07-10,8.59204997433
2013-07-09,9.24478120976
2013-07-08,9.84592652796
2013-07-07,11.5316079681
2013-07-06,8.87195491008
2013-07-05,8.33575612466
2013-07-04,9.86185763889
2013-07-03,10.3151594014
2013-07-02,8.20074657914
2013-07-01,10.3041813643
2013-06-30,12.0471449354
2013-06-29,9.96086240474
2013-06-28,8.49285572511
2013-06-27,9.18799520974
2013-06-26,10.9110959924
2013-06-25,8.5120164166
2013-06-24,8.99136606987
2013-06-23,11.7664141261
2013-06-22,11.1342474924
2013-06-21,9.17424614107
2013-06-20,8.40680906149
2013-06-19,7.26747617423
2013-06-18,8.4176396202
2013-06-17,8.99883501578
2013-06-16,11.7376983731
2013-06-15,10.8940502579
2013-06-14,9.01421328235
2013-06-13,12.2411666898
2013-06-12,11.7513199136
2013-06-11,9.37892516794
2013-06-10,11.2231105112
2013-06-09,8.9681221738
2013-06-08,9.53892814708
2013-06-07,8.25218044303
2013-06-06,9.69741550377
2013-06-05,11.3835161337
2013-06-04,10.6572253205
2013-06-03,12.1595470619
2013-06-02,12.1617194707
2013-06-01,12.3034177524
2013-05-31,10.383343213
2013-05-30,9.78631181022
2013-05-29,10.0610849604
2013-05-28,9.55111509304
2013-05-27,11.0058907457
2013-05-26,13.6302471363
2013-05-25,10.3493257038
2013-05-24,9.76239429463
2013-05-23,9.34777214359
2013-05-22,9.55338359793
2013-05-21,8.44170752232
2013-05-20,8.56711286986
2013-05-19,10.0053311055
2013-05-18,8.84166277365
2013-05-17,8.40822664871
2013-05-16,6.99936018499
2013-05-15,6.44778881149
2013-05-14,7.01172436677
2013-05-13,8.61575154848
2013-05-12,7.43607732256
2013-05-11,7.27375656867
2013-05-10,7.33583761426
2013-05-09,6.96294373542
2013-05-08,9.92271461053
2013-05-07,8.01773959301
2013-05-06,9.73613903579
2013-05-05,9.27490153342
2013-05-04,9.0149592066
2013-05-03,6.21011117277
2013-05-02,6.70021840235
2013-05-01,8.77346567004
2013-04-30,10.7734995594
2013-04-29,12.9024793777
2013-04-28,13.9586660794
2013-04-27,10.6399594448
2013-04-26,10.4339828065
2013-04-25,9.93658379211
2013-04-24,10.0372693692
2013-04-23,9.53925270191
2013-04-22,10.8221307529
2013-04-21,12.1334765469
2013-04-20,9.47213262246
2013-04-19,6.56780222249
2013-04-18,7.6128694991
2013-04-17,6.44545185012
2013-04-16,6.39241910725
2013-04-15,6.71815399105
2013-04-14,7.0272572402
2013-04-13,7.94928667853
2013-04-12,5.5471055551
2013-04-11,7.5835345701
2013-04-10,13.4330427201
2013-04-09,16.4383527324
2013-04-08,12.3874586419
2013-04-07,11.1596186671
2013-04-06,10.5677453024
2013-04-05,9.3672761001
2013-04-04,7.79782007024
2013-04-03,9.63003099491
2013-04-02,7.99580805734
2013-04-01,10.7513500358
2013-03-31,8.25500246243
2013-03-30,6.38508301219
2013-03-29,6.22226871082
2013-03-28,7.39763661361
2013-03-27,5.48518454407
2013-03-26,6.5094926662
2013-03-25,4.99288128168
2013-03-24,7.68463900148
2013-03-23,5.7697320782
2013-03-22,6.76484724509
2013-03-21,7.70486255572
2013-03-20,7.01275596022
2013-03-19,5.90348588441
2013-03-18,5.45680866188
2013-03-17,7.09045607657
2013-03-16,4.821958292
2013-03-15,3.39208536894
2013-03-14,3.76072826353
2013-03-13,3.25984585987
2013-03-12,3.04105224049
2013-03-11,3.32292601982
2013-03-10,3.05675732511
2013-03-09,4.13965919909
2013-03-08,2.45689048662
2013-03-07,2.69429771366
2013-03-06,2.93849812604
2013-03-05,2.71582362283
2013-03-04,2.5049068584
2013-03-03,2.63904351857
2013-03-02,2.14351972832
2013-03-01,2.13147100612
2013-02-28,2.38151990163
2013-02-27,2.55745774352
2013-02-26,1.97568407387
2013-02-25,2.29275058913
2013-02-24,2.17345020192
2013-02-23,2.02099211969
2013-02-22,2.14030857094
2013-02-21,2.51146173707
2013-02-20,2.26284400448
2013-02-19,2.1748616497
2013-02-18,2.35283910359
2013-02-17,2.38756749405
2013-02-16,2.52530145691
2013-02-15,2.09071311955
2013-02-14,2.04417513937
2013-02-13,1.80796474163
2013-02-12,1.58645734669
2013-02-11,1.6548430696
2013-02-10,1.70554547252
2013-02-09,1.60386250457
2013-02-08,1.29450233588
2013-02-07,1.42492055312
2013-02-06,1.8497986669
2013-02-05,1.68902946955
2013-02-04,1.62855514962
2013-02-03,1.54404682274
2013-02-02,1.46287690791
2013-02-01,1.45387624216
2013-01-31,2.22741107062
2013-01-30,1.57565597031
2013-01-29,1.51407202939
2013-01-28,1.31954473347
2013-01-27,1.29550357393
2013-01-26,1.25267595432
2013-01-25,1.43781783038
2013-01-24,1.54073299247
2013-01-23,1.23716650092
2013-01-22,1.41292345581
2013-01-21,1.51090262833
2013-01-20,1.27200907868
2013-01-19,1.00690510176
2013-01-18,0.993723278843
2013-01-17,0.997028175173
2013-01-16,0.876606605744
2013-01-15,1.01774426456
2013-01-14,1.26841937031
2013-01-13,0.942869056515
2013-01-12,0.923147148988
2013-01-11,0.802873464381
2013-01-10,1.05937851458
2013-01-09,1.0835576864
2013-01-08,1.41817095225
2013-01-07,1.39424412628
2013-01-06,1.4059524937
2013-01-05,1.30674115743
2013-01-04,0.963793026079
2013-01-03,1.3118402434
2013-01-02,1.35044887908
2013-01-01,1.95359898672
2012-12-31,1.67790522379
2012-12-30,1.25151126374
2012-12-29,1.17724724827
2012-12-28,1.27495593299
2012-12-27,1.26830863424
2012-12-26,1.36050945999
2012-12-25,1.51092888244
2012-12-24,1.16195180463
2012-12-23,1.19701250484
2012-12-22,0.95081783473
2012-12-21,1.02713734074
2012-12-20,1.03660365871
2012-12-19,0.987922025461
2012-12-18,0.916561772913
2012-12-17,1.05198971294
2012-12-16,1.16676639383
2012-12-15,1.22251587425
2012-12-14,0.883830521052
2012-12-13,1.17981175807
2012-12-12,1.25579659929
2012-12-11,1.37184346743
2012-12-10,1.26152986432
2012-12-09,1.34896217796
2012-12-08,1.44614998274
2012-12-07,1.29990573783
2012-12-06,1.3268947824
2012-12-05,1.23134193393
2012-12-04,1.29390136364
2012-12-03,2.13212432186
2012-12-02,2.33798102651
2012-12-01,1.35515257993
2012-11-30,1.44772767338
2012-11-29,1.34055941101
2012-11-28,2.70727360368
2012-11-27,3.25852726937
2012-11-26,2.89919607871
2012-11-25,2.56081674851
2012-11-24,3.45574128698
2012-11-23,2.87158979734
2012-11-22,2.74939843916
2012-11-21,2.20908929567
2012-11-20,2.51482974362
2012-11-19,2.07305109386
2012-11-18,2.84697682839
2012-11-17,2.43657106177
2012-11-16,2.24125945395
2012-11-15,2.01090284291
2012-11-14,2.73101878786
2012-11-13,3.05452767602
2012-11-12,3.2054291741
2012-11-11,3.05054631659
2012-11-10,3.30520995638
2012-11-09,2.99724032624
2012-11-08,2.57803725311
2012-11-07,2.36021313952
2012-11-06,2.64768435582
2012-11-05,2.59789764611
2012-11-04,3.77367530407
2012-11-03,3.00858751187
2012-11-02,2.96576759219
2012-11-01,3.00029020347
2012-10-31,2.71586672261
2012-10-30,2.70905613097
2012-10-29,4.52722785207
2012-10-28,5.16551521777
2012-10-27,5.52415895414
2012-10-26,3.9721220976
2012-10-25,2.88024532461
2012-10-24,2.75429099142
2012-10-23,2.05628817151
2012-10-22,2.75744466575
2012-10-21,2.34957190627
2012-10-20,2.96153651574
2012-10-19,3.34882644889
2012-10-18,3.26762537423
2012-10-17,2.60330872033
2012-10-16,2.73200304805
2012-10-15,3.18841596497
2012-10-14,3.07594232979
2012-10-13,2.38455357047
2012-10-12,3.79963636364
2012-10-11,2.80628137362
2012-10-10,2.81459618664
2012-10-09,2.50212795588
2012-10-08,2.62248657666
2012-10-07,2.76362904723
2012-10-06,2.57659774466
2012-10-05,2.57731204045
2012-10-04,3.02835310997
2012-10-03,2.77477109523
2012-10-02,3.0797743755
2012-10-01,3.88802314834
2012-09-30,4.49130321525
2012-09-29,3.97935779469
2012-09-28,3.43668834036
2012-09-27,2.95756839107
2012-09-26,2.76055447532
2012-09-25,3.84078296656
2012-09-24,3.07757069472
2012-09-23,3.78723407729
2012-09-22,4.49528366252
2012-09-21,3.4319228157
2012-09-20,2.76424786992
2012-09-19,2.81574519755
2012-09-18,3.23128445055
2012-09-17,4.14732624002
2012-09-16,3.29395122665
2012-09-15,2.78680402109
2012-09-14,2.71501024299
2012-09-13,2.97038352629
2012-09-12,2.64694335657
2012-09-11,2.34726959749
2012-09-10,2.50691605054
2012-09-09,2.84166410427
2012-09-08,2.29133065572
2012-09-07,2.99588077717
2012-09-06,2.35636528111
2012-09-05,2.30536514222
2012-09-04,1.84395132648
2012-09-03,2.31037841523
2012-09-02,2.50317619259
2012-09-01,2.03182546495
2012-08-31,1.87548942764
2012-08-30,2.76459180485
2012-08-29,2.76038210744
2012-08-28,2.77634756145
2012-08-27,2.90244586719
2012-08-26,3.06902423784
2012-08-25,1.89774168099
2012-08-24,2.58757144241
2012-08-23,2.66890445459
2012-08-22,1.88716936556
2012-08-21,2.30779397614
2012-08-20,2.74550320018
2012-08-19,2.71303751927
2012-08-18,2.9205632912
2012-08-17,2.70367019586
2012-08-16,2.17675340344
2012-08-15,2.21486162625
2012-08-14,2.64628498258
2012-08-13,1.83385348142
2012-08-12,2.95144603123
2012-08-11,3.06282450916
2012-08-10,3.4954316205
2012-08-09,2.88721804511
2012-08-08,2.45411695998
2012-08-07,2.87989942729
2012-08-06,2.22054506785
2012-08-05,2.54268382964
2012-08-04,3.01857558759
2012-08-03,3.28268972612
2012-08-02,2.32936720554
2012-08-01,1.97429382665
2012-07-31,1.74087769267
2012-07-30,2.22043895927
2012-07-29,1.97012208735
2012-07-28,2.2925723928
2012-07-27,2.84957434733
2012-07-26,2.58939710296
2012-07-25,2.32294419954
2012-07-24,2.41376924361
2012-07-23,1.927846021
2012-07-22,2.09124270225
2012-07-21,1.94216713655
2012-07-20,1.82150125767
2012-07-19,2.13988173569
2012-07-18,2.31664169622
2012-07-17,2.42631943043
2012-07-16,2.01300179641
2012-07-15,2.20604638878
2012-07-14,2.25854357556
2012-07-13,2.71702572416
2012-07-12,2.0904812592
2012-07-11,1.65204107409
2012-07-10,1.63906787872
2012-07-09,2.2534076622
2012-07-08,2.44187860073
2012-07-07,2.20746105859
2012-07-06,2.34949742191
2012-07-05,2.1076212293
2012-07-04,2.37136686068
2012-07-03,2.14247603068
2012-07-02,2.15357905983
2012-07-01,2.45595943506
2012-06-30,2.01685877669
2012-06-29,2.0908403241
2012-06-28,1.65192205821
2012-06-27,1.73689121785
2012-06-26,1.47057905798
2012-06-25,1.90235610391
2012-06-24,2.11361809872
2012-06-23,2.49179469505
2012-06-22,1.8839338544
2012-06-21,1.57189540017
2012-06-20,1.35502858223
2012-06-19,1.56449066968
2012-06-18,1.30502502818
2012-06-17,1.32479866617
2012-06-16,1.0745639081
2012-06-15,0.857517811417
2012-06-14,0.765711353229
2012-06-13,0.931679477325
2012-06-12,1.92192729371
2012-06-11,1.21363214741
2012-06-10,1.21808584215
2012-06-09,1.51382534277
2012-06-08,1.55611181137
2012-06-07,1.14317008539
2012-06-06,2.53311135431
2012-06-05,0.828798711329
2012-06-04,0.889215565534
2012-06-03,1.56335949201
2012-06-02,2.21990904685
2012-06-01,1.6132217861
2012-05-31,1.81158274068
2012-05-30,1.20878530086
2012-05-29,1.12879691977
2012-05-28,1.09780483306
2012-05-27,1.90062558986
2012-05-26,1.45267842549
2012-05-25,1.03312476299
2012-05-24,1.36138923905
2012-05-23,1.16862903226
2012-05-22,1.18562887494
2012-05-21,1.1693322006
2012-05-20,1.10052508401
2012-05-19,0.989010779136
2012-05-18,1.7011191286
2012-05-17,2.03766418211
2012-05-16,1.45195191035
2012-05-15,1.60619733871
2012-05-14,1.29055365941
2012-05-13,2.34610883272
2012-05-12,1.55565631376
2012-05-11,2.18345877712
2012-05-10,2.90388469701
2012-05-09,2.2188859401
2012-05-08,2.76497438286
2012-05-07,2.6782922066
2012-05-06,3.5351314433
2012-05-05,2.95897317881
2012-05-04,2.77991096272
2012-05-03,3.50636424326
2012-05-02,4.25782603222
2012-05-01,4.44687189672
2012-04-30,4.66350397176
2012-04-29,5.17736795031
2012-04-28,5.5685024397
2012-04-27,4.5846565525
2012-04-26,3.97822762123
2012-04-25,4.599767622
2012-04-24,4.32805949966
2012-04-23,5.64411949744
2012-04-22,5.8696008422
2012-04-21,5.18801544402
2012-04-20,5.00231037924
2012-04-19,5.04897793843
2012-04-18,3.88126593002
2012-04-17,4.27242656093
2012-04-16,4.22341575325
2012-04-15,3.98956543963
2012-04-14,4.21860743541
2012-04-13,4.12915757849
2012-04-12,4.03992482086
2012-04-11,4.67898191049
2012-04-10,4.15585062241
2012-04-09,5.99741935484
2012-04-08,5.783600066
2012-04-07,5.34508127438
2012-04-06,4.36054857143
2012-04-05,4.22123923749
2012-04-04,4.68691135178
2012-04-03,4.25574214087
2012-04-02,5.30370029576
2012-04-01,6.58252642819
2012-03-31,6.42098313713
2012-03-30,5.05217730694
2012-03-29,4.49147457879
2012-03-28,5.40292229885
2012-03-27,5.52950204853
2012-03-26,5.57140725151
2012-03-25,6.26715109938
2012-03-24,6.3241064603
2012-03-23,4.99117908788
2012-03-22,5.63626998224
2012-03-21,5.6542234957
2012-03-20,5.583270745
2012-03-19,6.28379242402
2012-03-18,7.30722087728
2012-03-17,6.21703187475
2012-03-16,5.76316731285
2012-03-15,5.34807663068
2012-03-14,5.2978554115
2012-03-13,6.04997795738
2012-03-12,7.31838249825
2012-03-11,6.41640316969
2012-03-10,7.06238850347
2012-03-09,6.34439945971
2012-03-08,5.88093443858
2012-03-07,5.74867356252
2012-03-06,5.56981975272
2012-03-05,4.9463753901
2012-03-04,5.29577862722
2012-03-03,4.99123703736
2012-03-02,4.31341054054
2012-03-01,5.79573115746
2012-02-29,6.67907692308
2012-02-28,5.66244152709
2012-02-27,6.22554440154
2012-02-26,6.49727387797
2012-02-25,6.42908014572
2012-02-24,5.23458227405
2012-02-23,5.25163091486
2012-02-22,5.00457888827
2012-02-21,4.473828954
2012-02-20,5.39548218372
2012-02-19,5.73589129467
2012-02-18,5.8957538571
2012-02-17,4.75325027217
2012-02-16,3.29257367219
2012-02-15,3.65063610556
2012-02-14,3.92519052523
2012-02-13,5.59820069204
2012-02-12,6.32242403781
2012-02-11,5.4333683106
2012-02-10,5.04421016547
2012-02-09,5.7568535611
2012-02-08,5.8361440701
2012-02-07,6.00896873805
2012-02-06,6.59525538462
2012-02-05,6.13193016929
2012-02-04,6.48255890483
2012-02-03,7.09016793893
2012-02-02,7.27419122933
2012-02-01,5.52115449275
2012-01-31,6.92341165559
2012-01-30,7.72686492773
2012-01-29,7.45930693069
2012-01-28,7.31462697293
2012-01-27,6.06021072738
2012-01-26,5.98922209026
2012-01-25,6.24081950854
2012-01-24,6.45861375972
2012-01-23,9.22707000334
2012-01-22,7.90153451226
2012-01-21,8.66271599468
2012-01-20,6.80037808872
2012-01-19,6.63429764851
2012-01-18,6.84981981982
2012-01-17,8.44958594347
2012-01-16,8.5277215258
2012-01-15,7.75548553408
2012-01-14,8.03003415503
2012-01-13,6.24029065739
2012-01-12,8.40587310961
2012-01-11,7.57317103795
2012-01-10,7.63766277129
2012-01-09,9.66881146858
2012-01-08,9.21806041335
2012-01-07,10.2268362969
2012-01-06,9.65466436095
2012-01-05,6.80419907474
2012-01-04,7.67334957417
2012-01-03,7.73366702742
2012-01-02,7.20033387846
2012-01-01,8.56856068981
2011-12-31,7.50881743513
2011-12-30,5.48027468153
2011-12-29,6.03769062313
2011-12-28,6.3250486295
2011-12-27,5.79521091366
2011-12-26,6.89485444527
2011-12-25,7.19788381383
2011-12-24,5.57682630453
2011-12-23,5.23202961672
2011-12-22,4.73714316947
2011-12-21,5.62287453679
2011-12-20,4.54780071813
2011-12-19,5.3747729
2011-12-18,5.17816901408
2011-12-17,4.8942643702
2011-12-16,3.76620793382
2011-12-15,3.59100463842
2011-12-14,4.60570360976
2011-12-13,3.86186763373
2011-12-12,4.7549353879
2011-12-11,4.73458015267
2011-12-10,4.1203175699
2011-12-09,4.03632219486
2011-12-08,4.12636944876
2011-12-07,3.18330467762
2011-12-06,3.45487110098
2011-12-05,3.69446825272
2011-12-04,3.87343478261
2011-12-03,4.24497469004
2011-12-02,3.90212982901
2011-12-01,4.31441128434
2011-11-30,3.41275694883
2011-11-29,3.17504579568
2011-11-28,2.65811898228
2011-11-27,2.96934564038
2011-11-26,3.21363534173
2011-11-25,3.09781912914
2011-11-24,2.74569322709
2011-11-23,2.775113879
2011-11-22,2.95467324521
2011-11-21,3.06544012688
2011-11-20,3.33686321935
2011-11-19,3.023405989
2011-11-18,3.2506307472
2011-11-17,3.36980845604
2011-11-16,2.95436379163
2011-11-15,3.61325209562
2011-11-14,3.66727046263
2011-11-13,4.47795754717
2011-11-12,3.92793116349
2011-11-11,3.36569222284
2011-11-10,3.4190760528
2011-11-09,3.97202987777
2011-11-08,3.7712473904
2011-11-07,3.72459780447
2011-11-06,4.49633539136
2011-11-05,3.66306159696
2011-11-04,3.45596625938
2011-11-03,3.64692794988
2011-11-02,4.51866434783
2011-11-01,4.15832625319
2011-10-31,4.68413559322
2011-10-30,3.62412270458
2011-10-29,3.910597839
2011-10-28,3.24990510663
2011-10-27,3.70184106352
2011-10-26,2.95512116073
2011-10-25,3.74273381295
2011-10-24,3.32650785606
2011-10-23,3.23795266924
2011-10-22,3.21921161826
2011-10-21,3.50449468732
2011-10-20,2.64976635514
2011-10-19,3.63781371518
2011-10-18,3.31242358864
2011-10-17,3.8009679671
2011-10-16,4.91970824133
2011-10-15,4.69813322368
